time_stamp,AQHI from WN,humidity,temperature,pressure,voc,pm2.5_alt,2.5_um_count,pm2.5_atm,pm2.5_cf_1
2023-07-02T08:50:00-04:00,,64,75,978.65,,16.5,16.55,24.9,24.9
2023-07-02T09:00:00-04:00,,62,76,978.63,,16.9,17.04,25.8,25.9
2023-07-02T09:10:00-04:00,,59,77,978.54,,17.2,20.99,26.6,26.7
2023-07-02T09:20:00-04:00,,58,78,978.61,,17.6,18.29,27,27.2
2023-07-02T09:30:00-04:00,,56,78,978.66,,17,16.99,25.9,26
2023-07-02T09:40:00-04:00,,55,79,978.63,,17,16.46,25.7,25.7
2023-07-02T09:50:00-04:00,,53,80,978.57,,17.1,18.77,26.4,26.4
2023-07-02T10:00:00-04:00,,51,81,978.57,,17,17.09,26,26
2023-07-02T10:10:00-04:00,,49,81,978.58,,16.5,13.58,25.2,25.2
2023-07-02T10:20:00-04:00,,49,82,978.61,,16.6,14.98,25,25.1
2023-07-02T10:30:00-04:00,,48,83,978.58,,16.3,13.25,24.4,24.4
2023-07-02T10:40:00-04:00,,47,84,978.42,,15.9,14.72,24.6,24.6
2023-07-02T10:50:00-04:00,,45,85,978.46,,16,14.92,24.6,24.6
2023-07-02T11:00:00-04:00,,44,86,978.46,,15.7,12.42,23.8,23.8
2023-07-02T11:10:00-04:00,,42,86,978.52,,16,11.63,24,24
2023-07-02T11:20:00-04:00,,40,86,978.56,,15.9,13.5,24.4,24.4
2023-07-02T11:30:00-04:00,,39,87,978.51,,15.7,12.21,23.6,23.6
2023-07-02T11:40:00-04:00,,40,88,978.48,,16.1,11.56,24.3,24.3
2023-07-02T11:50:00-04:00,,39,88,978.47,,15.8,12.22,24,24
2023-07-02T12:00:00-04:00,,37,89,978.47,,16.5,13.41,25.2,25.2
2023-07-02T12:10:00-04:00,,36,89,978.45,,16.4,13.18,25.5,25.5
2023-07-02T12:20:00-04:00,,37,90,978.43,,17.2,15.3,26.5,26.6
2023-07-02T12:30:00-04:00,,35,91,978.39,,17.5,13.91,27,27.1
2023-07-02T12:40:00-04:00,,34,92,978.37,,17.8,13.51,27.7,27.8
2023-07-02T12:50:00-04:00,,34,92,978.32,,18,14.05,28.1,28.3
2023-07-02T13:00:00-04:00,,34,93,978.3,,17.4,13.49,27.1,27.2
2023-07-02T13:10:00-04:00,,32,94,978.27,,17.2,9.5,26.3,26.3
2023-07-02T13:20:00-04:00,,32,93,978.3,,16.8,12.44,25.8,25.8
2023-07-02T13:30:00-04:00,,31,93,978.25,,17.6,11.56,27.1,27.2
2023-07-02T13:40:00-04:00,,32,92,978.15,,16.2,9.76,24.6,24.6
2023-07-02T13:50:00-04:00,,32,93,978.03,,15.3,10.44,23.1,23.1
2023-07-02T14:00:00-04:00,,33,92,978.01,,15.2,11.13,23.4,23.4
2023-07-02T14:10:00-04:00,,35,91,977.98,,15.9,10.8,24.1,24.1
2023-07-02T14:20:00-04:00,,34,90,977.91,,16,12.14,24.7,24.7
2023-07-02T14:30:00-04:00,,35,91,977.95,,16,12.71,24.6,24.6
2023-07-02T14:40:00-04:00,,36,91,977.92,,15.6,9.96,23.6,23.6
2023-07-02T14:50:00-04:00,,35,91,977.85,,15.6,11.68,23.8,23.8
2023-07-02T15:00:00-04:00,,36,91,977.81,,15.6,14.12,24.1,24.1
2023-07-02T15:10:00-04:00,,36,91,977.71,,15,8.94,22.4,22.4
2023-07-02T15:20:00-04:00,,35,92,977.8,,15.1,11.58,23.2,23.2
2023-07-02T15:30:00-04:00,,32,95,977.72,,13.4,8.17,20,20
2023-07-02T15:40:00-04:00,,29,98,977.69,,12.9,8.44,19.2,19.2
2023-07-02T15:50:00-04:00,,26,100,977.63,,12.5,6.48,18.5,18.5
2023-07-02T16:00:00-04:00,,26,102,977.67,,12.9,7.83,19.3,19.3
2023-07-02T16:10:00-04:00,,26,100,977.65,,13.3,9.22,20.2,20.2
2023-07-02T16:20:00-04:00,,27,99,977.6,,13.7,8.34,20.6,20.6
2023-07-02T16:30:00-04:00,,26,99,977.59,,14.2,11.5,21.8,21.8
2023-07-02T16:40:00-04:00,,26,99,977.58,,14.2,11.76,21.8,21.8
2023-07-02T16:50:00-04:00,,26,102,977.55,,13.8,7.87,20.7,20.7
2023-07-02T17:00:00-04:00,,23,103,977.43,,13.9,9.02,21.2,21.2
2023-07-02T17:10:00-04:00,,27,98,977.65,,13.8,8.47,20.7,20.7
2023-07-02T17:20:00-04:00,,31,93,977.54,,13.3,8.51,20,20
2023-07-02T17:30:00-04:00,,34,91,977.46,,13.7,10.26,20.8,20.8
2023-07-02T17:40:00-04:00,,34,90,977.39,,14.5,10.83,21.6,21.6
2023-07-02T17:50:00-04:00,,31,94,977.47,,14.3,9.55,21.3,21.3
2023-07-02T18:00:00-04:00,,28,99,977.46,,13.4,8.75,20,20
2023-07-02T18:10:00-04:00,,26,100,977.49,,13.3,10.34,20,20
2023-07-02T18:20:00-04:00,,26,100,977.48,,12.8,8.87,19.1,19.1
2023-07-02T18:30:00-04:00,,26,101,977.54,,13.3,9.25,20,20
2023-07-02T18:40:00-04:00,,24,101,977.49,,13.2,8.12,19.8,19.8
2023-07-02T18:50:00-04:00,,24,101,977.45,,13.2,10.24,20,20
2023-07-02T19:00:00-04:00,,24,100,977.53,,13,7.3,19.4,19.4
2023-07-02T19:10:00-04:00,,24,99,977.52,,13.1,8.86,19.8,19.8
2023-07-02T19:20:00-04:00,,25,98,977.63,,12.8,8.41,19.5,19.5
2023-07-02T19:30:00-04:00,,26,97,977.73,,13.3,9.16,19.9,19.9
2023-07-02T19:40:00-04:00,,26,97,977.76,,13.6,10.05,20.7,20.7
2023-07-02T19:50:00-04:00,,27,96,977.99,,13.9,11.35,21.1,21.1
2023-07-02T20:00:00-04:00,,34,92,978.26,,14.4,12.12,21.9,21.9
2023-07-02T20:10:00-04:00,,38,89,978.41,,15,10.38,22.7,22.7
2023-07-02T20:20:00-04:00,,42,86,978.44,,15.6,10.99,23.5,23.5
2023-07-02T20:30:00-04:00,,45,84,978.08,,16.2,14.93,25,25.1
2023-07-02T20:40:00-04:00,,48,83,978.53,,16.1,13.76,24.5,24.6
2023-07-02T20:50:00-04:00,,50,82,978.62,,16.3,13.23,24.9,24.9
2023-07-02T21:00:00-04:00,,52,81,978.53,,15.8,15.26,24.5,24.5
2023-07-02T21:10:00-04:00,,52,80,978.57,,15.7,14.9,24.2,24.2
2023-07-02T21:20:00-04:00,,52,80,978.64,,15.4,14.46,23.6,23.6
2023-07-02T21:30:00-04:00,,52,80,978.74,,15.3,12.42,23.3,23.3
2023-07-02T21:40:00-04:00,,52,80,978.71,,15.7,14,24.1,24.1
2023-07-02T21:50:00-04:00,,52,80,978.88,,15.4,12.76,23.3,23.4
2023-07-02T22:00:00-04:00,,52,80,978.87,,15.9,12.4,23.8,23.8
2023-07-02T22:10:00-04:00,,53,80,978.9,,15.7,16.19,24.4,24.4
2023-07-02T22:20:00-04:00,,52,80,979.02,,15.8,13.02,24,24
2023-07-02T22:30:00-04:00,,53,80,979.03,,16,13.78,24.5,24.5
2023-07-02T22:40:00-04:00,,53,80,979,,16.9,17,26.3,26.3
2023-07-02T22:50:00-04:00,,53,80,978.97,,16.3,15.09,25.3,25.3
2023-07-02T23:00:00-04:00,,53,79,978.5,,16.3,14.34,25.2,25.2
2023-07-02T23:10:00-04:00,,54,79,978.93,,16.4,15.76,25.3,25.3
2023-07-02T23:20:00-04:00,,56,79,978.91,,16.4,14.26,24.9,25
2023-07-02T23:30:00-04:00,,56,79,978.78,,16.4,14.95,25.1,25.1
2023-07-02T23:40:00-04:00,,56,79,979.06,,16.1,13.79,24.4,24.4
2023-07-02T23:50:00-04:00,,56,79,979.06,,16.5,15.54,25.5,25.5
2023-07-03T00:00:00-04:00,,56,79,979,,16.1,14.12,24.6,24.6
2023-07-03T00:10:00-04:00,,57,78,978.56,,16.5,15.1,25.5,25.6
2023-07-03T00:20:00-04:00,,58,78,978.81,,16.7,16.98,25.6,25.6
2023-07-03T00:30:00-04:00,,60,77,978.86,,16.9,16.38,26.3,26.3
2023-07-03T00:40:00-04:00,,60,77,978.83,,17.2,16.9,26.5,26.6
2023-07-03T00:50:00-04:00,,60,77,978.83,,17.1,14.47,25.9,26
2023-07-03T01:00:00-04:00,,61,77,978.87,,17,18.05,26.4,26.4
2023-07-03T01:10:00-04:00,,61,77,978.94,,16.4,14.6,25.1,25.1
2023-07-03T01:20:00-04:00,,61,77,978.9,,16.5,13.63,24.8,24.8
2023-07-03T01:30:00-04:00,,62,76,978.89,,17,14.82,26.3,26.3
2023-07-03T01:40:00-04:00,,62,76,978.92,,16.9,15.84,26,26.1
2023-07-03T01:50:00-04:00,,62,76,978.92,,17.1,14.46,26,26.1
2023-07-03T02:00:00-04:00,,62,76,978.96,,17.5,15.52,26.8,26.8
2023-07-03T02:10:00-04:00,,62,76,979.04,,17.2,14.95,26.7,26.8
2023-07-03T02:20:00-04:00,,62,76,979.12,,16.9,16.8,26.1,26.1
2023-07-03T02:30:00-04:00,,61,76,979.22,,17.4,15.16,26.2,26.2
2023-07-03T02:40:00-04:00,,61,76,979.25,,17.5,14.75,26.6,26.7
2023-07-03T02:50:00-04:00,,61,76,979.22,,17.6,16.36,27.1,27.2
2023-07-03T03:00:00-04:00,,62,75,979.23,,17.4,13.68,26.5,26.5
2023-07-03T03:10:00-04:00,,62,75,979.07,,17.3,13.69,26.3,26.3
2023-07-03T03:20:00-04:00,,63,75,979.09,,17.6,13.4,26.5,26.5
2023-07-03T03:30:00-04:00,,63,74,979.04,,17.7,16.16,27.2,27.4
2023-07-03T03:40:00-04:00,,64,74,979.03,,18.2,17.11,27.8,28
2023-07-03T03:50:00-04:00,,65,74,979,,18.1,17.61,28,28.2
2023-07-03T04:00:00-04:00,,65,74,979.08,,17.9,15.33,27.4,27.6
2023-07-03T04:10:00-04:00,,65,73,979.06,,17.8,16.57,27.1,27.2
2023-07-03T04:20:00-04:00,,66,73,979.02,,17.8,15.73,27.2,27.2
2023-07-03T04:30:00-04:00,,66,73,979.1,,18.3,16.13,27.7,27.9
2023-07-03T04:40:00-04:00,,66,73,979.19,,18.2,18.1,27.9,28.1
2023-07-03T04:50:00-04:00,,67,73,979.21,,17.8,16.47,27.3,27.4
2023-07-03T05:00:00-04:00,,67,72,979.22,,18.6,15.45,27.8,28
2023-07-03T05:10:00-04:00,,68,72,979.35,,18.4,15.3,28,28.2
2023-07-03T05:20:00-04:00,,68,72,979.38,,18.1,18.62,27.9,28.1
2023-07-03T05:30:00-04:00,,69,71,979.45,,18.7,16.93,28.4,28.7
2023-07-03T05:40:00-04:00,,68,72,979.42,,17.9,15.63,27.2,27.3
2023-07-03T05:50:00-04:00,,68,72,979.64,,18.2,17.24,27.6,27.9
2023-07-03T06:00:00-04:00,,68,72,979.67,,18.5,16.74,28.3,28.4
2023-07-03T06:10:00-04:00,,68,72,979.73,,19.1,18.83,29.1,29.6
2023-07-03T06:20:00-04:00,,68,71,979.71,,18.9,15.36,28.5,28.8
2023-07-03T06:30:00-04:00,,67,72,979.86,,18.9,17.37,28.6,28.9
2023-07-03T06:40:00-04:00,,67,72,979.89,,18.4,16.14,28.3,28.6
2023-07-03T06:50:00-04:00,,66,72,979.89,,18.4,17.08,28.2,28.4
2023-07-03T07:00:00-04:00,,66,73,979.9,,18.4,17.22,28,28.2
2023-07-03T07:10:00-04:00,,66,73,979.97,,18.4,16.55,27.8,28
2023-07-03T07:20:00-04:00,,66,73,980.02,,18.9,17.33,28.5,28.8
2023-07-03T07:30:00-04:00,,66,73,980.01,,18.7,19.56,28.6,29
2023-07-03T07:40:00-04:00,,65,74,979.98,,18.9,16.09,28.4,28.7
2023-07-03T07:50:00-04:00,,65,75,980.16,,19.1,16.84,28.9,29.3
2023-07-03T08:00:00-04:00,,64,75,980.14,,18.8,19.81,28.8,29.2
2023-07-03T08:10:00-04:00,,63,76,980.18,,18,15.93,27.8,28
2023-07-03T08:20:00-04:00,,62,77,980.13,,17.7,15.45,27.1,27.2
2023-07-03T08:30:00-04:00,,61,77,980.2,,17.7,14.46,26.8,26.8
2023-07-03T08:40:00-04:00,,59,79,980.29,,17.3,14.81,26.2,26.2
2023-07-03T08:50:00-04:00,,57,80,980.36,,16,13.48,24.4,24.4
2023-07-03T09:00:00-04:00,,54,80,980.34,,14.5,10.53,21.5,21.5
2023-07-03T09:10:00-04:00,,52,81,980.42,,14.3,11.56,21.6,21.6
2023-07-03T09:20:00-04:00,,51,82,980.37,,13.4,11.02,20.2,20.2
2023-07-03T09:30:00-04:00,,49,82,980.22,,13.5,11.78,20.5,20.5
2023-07-03T09:40:00-04:00,,49,84,980.32,,13.5,8.62,19.9,19.9
2023-07-03T09:50:00-04:00,,47,84,980.27,,13.3,7.4,19.6,19.6
2023-07-03T10:00:00-04:00,,46,85,980.29,,13.3,12.2,20,20
2023-07-03T10:10:00-04:00,,46,86,980.18,,12.9,11.02,19.2,19.2
2023-07-03T10:20:00-04:00,,43,86,980.29,,12.4,7.25,18.2,18.2
2023-07-03T10:30:00-04:00,,42,87,980.28,,12.5,7.31,18.2,18.2
2023-07-03T10:40:00-04:00,,41,88,980.19,,12,8.26,17.7,17.7
2023-07-03T10:50:00-04:00,,40,89,980.14,,12,6.71,17.6,17.6
2023-07-03T11:00:00-04:00,,39,90,979.88,,11.8,6.27,17.1,17.1
2023-07-03T11:10:00-04:00,,38,90,980.12,,12.2,7.97,18,18
2023-07-03T11:20:00-04:00,,38,90,980.19,,12.4,8.45,18.3,18.3
2023-07-03T11:30:00-04:00,,37,91,980.19,,12,7.81,17.5,17.5
2023-07-03T11:40:00-04:00,,35,92,979.89,,11.9,6.48,17.2,17.2
2023-07-03T11:50:00-04:00,,32,92,980.22,,11.5,7.6,17.1,17.1
2023-07-03T12:00:00-04:00,,33,93,980.24,,12,6.65,17.6,17.6
2023-07-03T12:10:00-04:00,,32,93,980.22,,11.8,6.48,17.3,17.3
2023-07-03T12:20:00-04:00,,31,93,980.18,,11.5,7.58,16.9,16.9
2023-07-03T12:30:00-04:00,,31,94,980.13,,11.5,7.76,16.8,16.8
2023-07-03T12:40:00-04:00,,32,94,980.17,,11.5,7.32,16.6,16.6
2023-07-03T12:50:00-04:00,,32,96,980.14,,11.1,6.87,16.5,16.5
2023-07-03T13:00:00-04:00,,30,97,980.12,,11,5.4,15.9,15.9
2023-07-03T13:10:00-04:00,,28,97,980.02,,11,6.29,15.9,15.9
2023-07-03T13:20:00-04:00,,27,97,979.95,,11.1,6.66,16,16
2023-07-03T13:30:00-04:00,,30,97,979.89,,11.4,6.07,16.6,16.6
2023-07-03T13:40:00-04:00,,29,97,979.81,,11.4,6.65,16.7,16.7
2023-07-03T13:50:00-04:00,,27,97,979.73,,11.5,5.64,16.4,16.4
2023-07-03T14:00:00-04:00,,29,97,979.7,,11.6,6.76,17.2,17.2
2023-07-03T14:10:00-04:00,,30,97,979.67,,12.2,8.17,18,18
2023-07-03T14:20:00-04:00,,29,98,979.6,,12.3,6.97,17.8,17.8
2023-07-03T14:30:00-04:00,,26,99,979.59,,12,6.95,17.2,17.2
2023-07-03T14:40:00-04:00,,25,100,979.6,,11.7,7.21,17.2,17.2
2023-07-03T14:50:00-04:00,,27,99,979.6,,13.1,8.14,19.6,19.6
2023-07-03T15:00:00-04:00,,28,100,979.65,,13.1,7.2,19.5,19.5
2023-07-03T15:10:00-04:00,,27,100,979.64,,13.6,7.22,20.1,20.1
2023-07-03T15:20:00-04:00,,27,100,979.59,,13.2,8.01,20,20
2023-07-03T15:30:00-04:00,,27,98,979.51,,13.3,8.55,20.1,20.1
2023-07-03T15:40:00-04:00,,28,97,979.46,,12.5,7.14,18.3,18.3
2023-07-03T15:50:00-04:00,,27,100,979.4,,11.9,6.45,17.3,17.3
2023-07-03T16:00:00-04:00,,24,101,979.4,,11.9,6.84,17.6,17.6
2023-07-03T16:10:00-04:00,,24,103,979.48,,11.1,5.71,16.2,16.2
2023-07-03T16:20:00-04:00,,22,105,979.55,,11.5,5.87,16.5,16.5
2023-07-03T16:30:00-04:00,,21,108,979.45,,10.7,5.24,15.4,15.4
2023-07-03T16:40:00-04:00,,18,110,979.4,,10.3,4.39,14.7,14.7
2023-07-03T16:50:00-04:00,,17,111,979.4,,10.2,4.72,14.4,14.4
2023-07-03T17:00:00-04:00,,16,113,979.35,,10,4.2,13.9,13.9
2023-07-03T17:10:00-04:00,,16,112,979.3,,10,4.61,13.9,13.9
2023-07-03T17:20:00-04:00,,17,112,979.29,,10.1,4.91,13.9,13.9
2023-07-03T17:30:00-04:00,,16,112,979.2,,9.2,4.84,12.9,12.9
2023-07-03T17:40:00-04:00,,15,114,979.18,,9.1,3.98,12.5,12.5
2023-07-03T17:50:00-04:00,,14,113,979.21,,9.1,4.12,12.6,12.6
2023-07-03T18:00:00-04:00,,15,113,979.24,,9,4.29,12.6,12.6
2023-07-03T18:10:00-04:00,,16,112,979.25,,9.5,4.37,13,13
2023-07-03T18:20:00-04:00,,15,114,979.24,,9.4,5.33,12.9,12.9
2023-07-03T18:30:00-04:00,,14,114,979.21,,9.5,3.98,13,13
2023-07-03T18:40:00-04:00,,15,114,979.23,,9.5,4.81,13.2,13.2
2023-07-03T18:50:00-04:00,,15,113,979.36,,10.9,3.95,15.7,15.7
2023-07-03T19:00:00-04:00,,16,112,979.45,,9.8,4.78,13.9,13.9
2023-07-03T19:10:00-04:00,,16,111,979.42,,10,4.43,13.9,13.9
2023-07-03T19:20:00-04:00,,16,110,979.36,,9.9,6.19,14.1,14.1
2023-07-03T19:30:00-04:00,,18,109,979.23,,11.3,5.76,16.6,16.6
2023-07-03T19:40:00-04:00,,20,106,979.24,,13.3,5.63,19.9,19.9
2023-07-03T19:50:00-04:00,,22,103,979.29,,14.6,9.37,22.4,22.4
2023-07-03T20:00:00-04:00,,26,100,979.36,,13.2,8.21,20.3,20.3
2023-07-03T20:10:00-04:00,,30,95,979.46,,12.6,9.28,19.2,19.2
2023-07-03T20:20:00-04:00,,33,92,979.55,,13.4,8.53,20.1,20.1
2023-07-03T20:30:00-04:00,,36,90,979.63,,14,9.65,21.2,21.2
2023-07-03T20:40:00-04:00,,38,89,979.72,,14.2,10.12,21.2,21.2
2023-07-03T20:50:00-04:00,,39,88,979.74,,14.3,10.68,21.7,21.7
2023-07-03T21:00:00-04:00,,41,87,979.78,,14.1,10.29,21.6,21.6
2023-07-03T21:10:00-04:00,,42,86,979.71,,14.3,9.82,21.5,21.5
2023-07-03T21:20:00-04:00,,43,85,979.9,,14.2,11.75,21.6,21.6
2023-07-03T21:30:00-04:00,,44,85,980.03,,14.3,10.2,21.6,21.6
2023-07-03T21:40:00-04:00,,44,84,980.04,,14.2,10.6,21.3,21.3
2023-07-03T21:50:00-04:00,,45,84,980.19,,13.9,11.17,21.1,21.1
2023-07-03T22:00:00-04:00,,45,84,980.4,,13.8,11.4,21,21
2023-07-03T22:10:00-04:00,,45,84,980.5,,13.7,10.68,20.8,20.8
2023-07-03T22:20:00-04:00,,46,83,980.48,,14.1,11.18,21.4,21.4
2023-07-03T22:30:00-04:00,,46,83,980.53,,14.3,10.46,21.5,21.5
2023-07-03T22:40:00-04:00,,47,83,980.55,,13.8,10.31,20.9,20.9
2023-07-03T22:50:00-04:00,,47,83,980.63,,14.7,10.77,21.9,21.9
2023-07-03T23:00:00-04:00,,48,82,980.79,,14.3,11.8,21.7,21.7
2023-07-03T23:10:00-04:00,,48,82,980.78,,14.6,10.04,21.9,21.9
2023-07-03T23:20:00-04:00,,48,82,980.84,,14.6,11.35,22,22
2023-07-03T23:30:00-04:00,,49,82,980.89,,14.6,11.88,22.5,22.5
2023-07-03T23:40:00-04:00,,50,81,980.99,,15,12.96,23,23
2023-07-03T23:50:00-04:00,,51,81,980.98,,14.9,12.4,22.9,22.9
2023-07-04T00:00:00-04:00,,53,80,980.93,,15.2,13.74,23.3,23.3
2023-07-04T00:10:00-04:00,,53,80,980.84,,15.3,12.04,23.5,23.5
2023-07-04T00:20:00-04:00,,53,79,980.92,,15.3,13.83,23.7,23.7
2023-07-04T00:30:00-04:00,,53,79,980.93,,15.6,11.9,23.4,23.4
2023-07-04T00:40:00-04:00,,53,79,980.83,,15.9,12.72,23.9,23.9
2023-07-04T00:50:00-04:00,,54,79,980.8,,15.3,14.86,23.8,23.8
2023-07-04T01:00:00-04:00,,55,78,980.72,,15.4,14.26,23.7,23.7
2023-07-04T01:10:00-04:00,,56,78,980.65,,15.7,12.88,24.1,24.1
2023-07-04T01:20:00-04:00,,57,77,980.7,,16.4,14.54,25.1,25.2
2023-07-04T01:30:00-04:00,,59,77,980.66,,16.3,14.64,25,25
2023-07-04T01:40:00-04:00,,59,77,980.75,,15.9,16.12,24.9,24.9
2023-07-04T01:50:00-04:00,,59,76,980.75,,16,15.3,24.6,24.7
2023-07-04T02:00:00-04:00,,59,76,980.79,,16.6,12.83,25.3,25.3
2023-07-04T02:10:00-04:00,,60,76,980.92,,16.5,14.87,25.6,25.6
2023-07-04T02:20:00-04:00,,60,76,980.95,,16.7,13.95,25.2,25.2
2023-07-04T02:30:00-04:00,,60,76,981.01,,16.7,15.18,25.8,25.8
2023-07-04T02:40:00-04:00,,60,76,981.08,,17,16.33,26.5,26.5
2023-07-04T02:50:00-04:00,,59,76,981.1,,17.2,17.43,26.9,27
2023-07-04T03:00:00-04:00,,59,76,981.11,,17.1,17.27,26.7,26.8
2023-07-04T03:10:00-04:00,,60,76,981.22,,17.1,16.34,26.6,26.6
2023-07-04T03:20:00-04:00,,60,76,981.22,,16.2,16.09,25.3,25.3
2023-07-04T03:30:00-04:00,,60,76,981.16,,16,13.29,24.5,24.5
2023-07-04T03:40:00-04:00,,62,75,981.2,,15.8,14.32,24.4,24.4
2023-07-04T03:50:00-04:00,,62,75,981.14,,15.3,12.16,23.2,23.2
2023-07-04T04:00:00-04:00,,62,74,981.12,,15,11.57,22.7,22.7
2023-07-04T04:10:00-04:00,,62,74,981.21,,15,13.67,23,23
2023-07-04T04:20:00-04:00,,63,74,981.3,,15.5,14.32,23.9,23.9
2023-07-04T04:30:00-04:00,,63,74,981.28,,15.5,11.35,23.1,23.1
2023-07-04T04:40:00-04:00,,63,74,981.35,,15.6,14.76,23.8,23.8
2023-07-04T04:50:00-04:00,,63,73,981.43,,15.7,13.72,23.8,23.8
2023-07-04T05:00:00-04:00,,63,73,981.51,,16,14.02,24.5,24.5
2023-07-04T05:10:00-04:00,,64,73,981.58,,16.2,14.38,24.7,24.7
2023-07-04T05:20:00-04:00,,63,73,981.58,,15.5,14.95,23.7,23.7
2023-07-04T05:30:00-04:00,,63,73,981.63,,15.9,14.75,24.3,24.4
2023-07-04T05:40:00-04:00,,63,73,981.71,,15.8,14.6,24.1,24.1
2023-07-04T05:50:00-04:00,,64,73,981.79,,16.1,14.77,24.5,24.5
2023-07-04T06:00:00-04:00,,64,74,981.83,,16,14.7,24.6,24.6
2023-07-04T06:10:00-04:00,,64,74,981.9,,16.7,16.91,25.9,25.9
2023-07-04T06:20:00-04:00,,64,74,982,,16.7,16.66,25.9,26
2023-07-04T06:30:00-04:00,,63,75,982.05,,17.2,15.64,26.4,26.4
2023-07-04T06:40:00-04:00,,62,76,982.11,,17.9,16.47,27.5,27.6
2023-07-04T06:50:00-04:00,,61,76,982.22,,18.5,16.85,28.1,28.4
2023-07-04T07:00:00-04:00,,60,77,982.26,,18.8,18.98,29.1,29.5
2023-07-04T07:10:00-04:00,,59,78,982.22,,19.1,17.89,29.3,29.9
2023-07-04T07:20:00-04:00,,59,78,982.26,,19.1,16.78,29.2,29.6
2023-07-04T07:30:00-04:00,,58,78,982.25,,19.9,18.91,30.2,31.1
2023-07-04T07:40:00-04:00,,57,79,982.29,,19,17.31,29.2,29.6
2023-07-04T07:50:00-04:00,,56,78,981.79,,19.1,16.04,28.9,29.4
2023-07-04T08:00:00-04:00,,56,80,982.31,,18.8,16.85,28.8,29
2023-07-04T08:10:00-04:00,,55,80,982.31,,18.6,16.33,28.5,28.8
2023-07-04T08:20:00-04:00,,54,80,982.17,,18.5,16.54,28.4,28.7
2023-07-04T08:30:00-04:00,,54,81,982.38,,18.5,17.9,28.5,28.8
2023-07-04T08:40:00-04:00,,53,81,982.5,,17.9,14.57,27.4,27.5
2023-07-04T08:50:00-04:00,,52,82,982.49,,18.2,16.6,27.7,27.8
2023-07-04T09:00:00-04:00,,51,83,982.62,,19.5,22.98,29.3,30.7
2023-07-04T09:10:00-04:00,,49,84,982.7,,17.9,15.28,27.2,27.4
2023-07-04T09:20:00-04:00,,48,84,982.58,,16.9,13.98,26.3,26.4
2023-07-04T09:30:00-04:00,,47,85,982.45,,17.6,15.28,27.1,27.2
2023-07-04T09:40:00-04:00,,46,86,982.49,,17.2,13.07,26.2,26.3
2023-07-04T09:50:00-04:00,,44,86,982.6,,16.5,12.8,25.5,25.5
2023-07-04T10:00:00-04:00,,42,87,982.55,,16,13.24,24.6,24.6
2023-07-04T10:10:00-04:00,,41,88,982.61,,15.6,10.95,23.7,23.7
2023-07-04T10:20:00-04:00,,39,88,982.66,,14.8,8.66,22,22
2023-07-04T10:30:00-04:00,,38,89,982.66,,15,11.08,22.4,22.4
2023-07-04T10:40:00-04:00,,38,89,982.77,,14.7,9.84,22.3,22.3
2023-07-04T10:50:00-04:00,,38,90,982.86,,16,9.58,23.8,23.8
2023-07-04T11:00:00-04:00,,38,91,982.97,,15.7,9.93,24,24
2023-07-04T11:10:00-04:00,,36,92,982.95,,15.9,10.46,24,24.1
2023-07-04T11:20:00-04:00,,36,92,982.93,,16.1,11.53,24.6,24.6
2023-07-04T11:30:00-04:00,,34,93,983.04,,15.3,10.84,23.5,23.5
2023-07-04T11:40:00-04:00,,34,94,983.06,,15.9,13.14,24.5,24.5
2023-07-04T11:50:00-04:00,,34,94,983.16,,16,9.92,24.1,24.1
2023-07-04T12:00:00-04:00,,34,93,983.2,,15.6,10.15,23.7,23.7
2023-07-04T12:10:00-04:00,,34,93,983.11,,15.7,11.46,24,24
2023-07-04T12:20:00-04:00,,34,93,982.96,,15.1,9.96,22.9,22.9
2023-07-04T12:30:00-04:00,,32,94,982.85,,15,10.36,22.7,22.7
2023-07-04T12:40:00-04:00,,31,95,982.69,,14.9,9.36,22.6,22.6
2023-07-04T12:50:00-04:00,,30,95,982.77,,14,8.19,21.2,21.2
2023-07-04T13:00:00-04:00,,30,95,982.64,,14.4,8,21.4,21.4
2023-07-04T13:10:00-04:00,,30,97,982.6,,14.7,8.12,22,22
2023-07-04T13:20:00-04:00,,28,96,982.5,,14.1,8.31,21.1,21.1
2023-07-04T13:30:00-04:00,,28,96,982.47,,13.9,7.72,21.2,21.2
2023-07-04T13:40:00-04:00,,29,95,982.45,,14.8,9.07,22.3,22.3
2023-07-04T13:50:00-04:00,,30,96,982.38,,15,11.89,23.1,23.1
2023-07-04T14:00:00-04:00,,29,96,982.29,,15.4,10.81,23.5,23.5
2023-07-04T14:10:00-04:00,,29,96,982.29,,16.8,10.42,25,26.1
2023-07-04T14:20:00-04:00,,29,97,982.27,,15.9,12.36,24.2,24.2
2023-07-04T14:30:00-04:00,,28,97,982.17,,14.7,10.84,22.8,22.8
2023-07-04T14:40:00-04:00,,29,97,982.12,,15.4,10.19,23.3,23.3
2023-07-04T14:50:00-04:00,,28,97,982.13,,14.5,9.71,22.1,22.1
2023-07-04T15:00:00-04:00,,28,98,982.1,,15.2,12.64,23.3,23.4
2023-07-04T15:10:00-04:00,,28,98,982.03,,14.4,8.75,21.7,21.7
2023-07-04T15:20:00-04:00,,27,98,981.86,,14.6,9.3,22,22
2023-07-04T15:30:00-04:00,,28,98,981.87,,14.7,11.43,22.3,22.3
